Sample_ID,Orig_SampleName,Source,Lat,Lon,SamplingDepth,HyProp,AirEntry,WP4,KSAT,BD,Porosity,Texture_SSC,Texture_subgroups,Stone,Corg,N,S,Elemental_analyser,Method_Texture_analysis,Sample_volume,Note
KIT_014,250.2,Karlsruher_Institut_fuer_Technologie,49.806808,5.804593,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_015,250.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,52.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_016,250.9,Karlsruher_Institut_fuer_Technologie,49.016062,8.512867,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_017,251,Karlsruher_Institut_fuer_Technologie,49.825617,5.802813,3.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_018,251.7,Karlsruher_Institut_fuer_Technologie,49.767683,5.953117,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_019,251.8,Karlsruher_Institut_fuer_Technologie,34.963426,135.995046,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_020,251.wal,Karlsruher_Institut_fuer_Technologie,48.93655,8.486083,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_021,252,Karlsruher_Institut_fuer_Technologie,49.825617,5.802813,14.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_022,252.2,Karlsruher_Institut_fuer_Technologie,49.807812,5.805961,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_023,252.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,41.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_024,252.5,Karlsruher_Institut_fuer_Technologie,49.135256,8.744089,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_025,252.7,Karlsruher_Institut_fuer_Technologie,49.707483,5.9,17.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_026,253,Karlsruher_Institut_fuer_Technologie,49.750538,5.865752,9.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_027,254,Karlsruher_Institut_fuer_Technologie,49.826008,5.80286,19.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_028,254.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,41.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_029,254.7,Karlsruher_Institut_fuer_Technologie,49.76685,5.954183,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_030,254.lux,Karlsruher_Institut_fuer_Technologie,49.822265,5.806696,16.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_031,255.2,Karlsruher_Institut_fuer_Technologie,49.750538,5.865752,9.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_032,255.7,Karlsruher_Institut_fuer_Technologie,49.76845,5.952683,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_033,255.8,Karlsruher_Institut_fuer_Technologie,34.963426,135.995046,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_034,256.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,12.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_035,256.5,Karlsruher_Institut_fuer_Technologie,49.135256,8.744089,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_036,256.7,Karlsruher_Institut_fuer_Technologie,49.70765,5.8954,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_037,256.lux,Karlsruher_Institut_fuer_Technologie,49.750516,5.8916,16.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_038,257.2,Karlsruher_Institut_fuer_Technologie,49.767277,5.953773,62.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_039,257.3,Karlsruher_Institut_fuer_Technologie,49.825977,5.803403,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_040,258.2,Karlsruher_Institut_fuer_Technologie,49.764482,5.97479,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_041,259,Karlsruher_Institut_fuer_Technologie,49.826008,5.80286,24.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_042,259.2,Karlsruher_Institut_fuer_Technologie,49.805448,5.802123,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_043,26.lux2 Jan,Karlsruher_Institut_fuer_Technologie,49.74962,5.936,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_044,260.2,Karlsruher_Institut_fuer_Technologie,49.807317,5.80571,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_045,260.7,Karlsruher_Institut_fuer_Technologie,49.743444,5.8885,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_046,261.3,Karlsruher_Institut_fuer_Technologie,49.706633,5.895522,22.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_047,262,Karlsruher_Institut_fuer_Technologie,49.767277,5.953773,42.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_048,262.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,27.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_049,262.5,Karlsruher_Institut_fuer_Technologie,49.135256,8.744089,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_050,262.7,Karlsruher_Institut_fuer_Technologie,49.707483,5.9,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_051,263.wal,Karlsruher_Institut_fuer_Technologie,48.93655,8.486083,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_052,264,Karlsruher_Institut_fuer_Technologie,49.767277,5.953773,17.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_053,264.7,Karlsruher_Institut_fuer_Technologie,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_054,264.TMB,Karlsruher_Institut_fuer_Technologie,49.1313,8.4412,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_055,265.2,Karlsruher_Institut_fuer_Technologie,49.750807,5.868928,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_056,265.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,27.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_057,265.5,Karlsruher_Institut_fuer_Technologie,49.135256,8.744089,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_058,265.7,Karlsruher_Institut_fuer_Technologie,49.70695,5.895417,17.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_059,265.lux,Karlsruher_Institut_fuer_Technologie,49.747827,5.893523,17.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_060,266,Karlsruher_Institut_fuer_Technologie,49.823618,5.801268,27.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_061,266.2,Karlsruher_Institut_fuer_Technologie,49.750538,5.865752,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_062,267,Karlsruher_Institut_fuer_Technologie,49.766897,5.953605,7.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_063,268,Karlsruher_Institut_fuer_Technologie,49.766897,5.953605,62.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_064,268.7,Karlsruher_Institut_fuer_Technologie,49.809598,5.802939,17.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_065,268.lux,Karlsruher_Institut_fuer_Technologie,49.750516,5.8916,26.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_066,269.7,Karlsruher_Institut_fuer_Technologie,49.70695,5.895417,4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_067,269.br,Karlsruher_Institut_fuer_Technologie,52.2964,10.4361,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_068,269.lux,Karlsruher_Institut_fuer_Technologie,49.822276,5.806843,5.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_069,270,Karlsruher_Institut_fuer_Technologie,49.823618,5.801268,23.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_070,270.2,Karlsruher_Institut_fuer_Technologie,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_071,270.3,Karlsruher_Institut_fuer_Technologie,49.707583,5.895247,42.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_072,270.7,Karlsruher_Institut_fuer_Technologie,49.808995,5.802996,17.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_073,271,Karlsruher_Institut_fuer_Technologie,49.716222,5.904689,7.5,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_074,271.2,Karlsruher_Institut_fuer_Technologie,49.80592,5.801984,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_075,271.lux2J,Karlsruher_Institut_fuer_Technologie,49.707545,5.89977,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_076,272.7,Karlsruher_Institut_fuer_Technologie,49.809927,5.802905,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_077,272.wal,Karlsruher_Institut_fuer_Technologie,48.93655,8.486083,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_078,273,Karlsruher_Institut_fuer_Technologie,49.750807,5.868928,4.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_079,273.2,Karlsruher_Institut_fuer_Technologie,50.74916,13.674412,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_080,274.7,Karlsruher_Institut_fuer_Technologie,49.808995,5.802996,4.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_081,274.lux2J,Karlsruher_Institut_fuer_Technologie,49.82255,5.80253,NA,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_082,275,Karlsruher_Institut_fuer_Technologie,49.767277,5.953773,17.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_083,275.3,Karlsruher_Institut_fuer_Technologie,49.706633,5.895522,37.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
KIT_084,275.7,Karlsruher_Institut_fuer_Technologie,49.809927,5.802905,17.5,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TruMac CNS; Leco Instrumente GmbH; Germany,Wet sieving (particles 63 micro m to 2000 micro m) and sedimentation with Koehn (1931) pipette extraction (particles <63 micro m),250,NA
